dt,price,pricelog
2020-06-08 00:00:00.000,9738.603356828593,9.183852993832158
2020-06-09 00:00:00.000,9773.02951309516,9.187381780194622
2020-06-10 00:00:00.000,9767.00531665552,9.18676517979621
2020-06-11 00:00:00.000,9874.898681832236,9.197751329649066
2020-06-12 00:00:00.000,9325.996856202635,9.140561140267913
2020-06-13 00:00:00.000,9469.533297509908,9.155834902759793
2020-06-14 00:00:00.000,9469.473456163696,9.155828583384443
2020-06-15 00:00:00.000,9345.960907722063,9.142699540469906
2020-06-16 00:00:00.000,9431.719262201745,9.15183367737663
2020-06-17 00:00:00.000,9524.92661691022,9.16166749570383
2020-06-18 00:00:00.000,9463.361414311787,9.155182928139885
2020-06-19 00:00:00.000,9399.767217129216,9.14844020381627
2020-06-20 00:00:00.000,9312.780104497786,9.139142940570803
2020-06-21 00:00:00.000,9360.247968201687,9.144227061449962
2020-06-22 00:00:00.000,9298.360829121417,9.13759340867344
2020-06-23 00:00:00.000,9678.683208975835,9.177681138886818
2020-06-24 00:00:00.000,9624.684291831398,9.17208635776934
2020-06-25 00:00:00.000,9288.061774486938,9.136485174355496
2020-06-26 00:00:00.000,9258.667161007706,9.133315382184215
2020-06-27 00:00:00.000,9166.486360416233,9.123309325020326
2020-06-28 00:00:00.000,9013.90556467614,9.106523726678757
2020-06-29 00:00:00.000,9139.903276297824,9.120405081930256
2020-06-30 00:00:00.000,9185.166540651147,9.125345129292267
2020-07-01 00:00:00.000,9149.721996758017,9.121478774940021
2020-07-02 00:00:00.000,9230.672998590804,9.130287239095642
2020-07-03 00:00:00.000,9094.318072166905,9.115405109819813
2020-07-04 00:00:00.000,9071.3850427828,9.112880237380566
2020-07-05 00:00:00.000,9132.908369533492,9.119639473742355
2020-07-06 00:00:00.000,9087.407312582163,9.114644922349008
2020-07-07 00:00:00.000,9342.376492626678,9.142315941323277
2020-07-08 00:00:00.000,9253.630980242333,9.132771291888004
2020-07-09 00:00:00.000,9432.172515827939,9.15188173253212
2020-07-10 00:00:00.000,9235.716302064242,9.130833453465621
2020-07-11 00:00:00.000,9282.913638839902,9.135930746204648
2020-07-12 00:00:00.000,9234.314674712627,9.130681680319592
2020-07-13 00:00:00.000,9297.479635872663,9.13749863551693
2020-07-14 00:00:00.000,9240.76251972468,9.131379685010558
2020-07-15 00:00:00.000,9247.060695963813,9.132061017410733
2020-07-16 00:00:00.000,9203.371435179699,9.127325156252558
2020-07-17 00:00:00.000,9136.483376363976,9.1200308394677
2020-07-18 00:00:00.000,9156.276583115488,9.122194888470675
2020-07-19 00:00:00.000,9168.402736564132,9.123518366497997
2020-07-20 00:00:00.000,9202.615839500108,9.127243053003356
2020-07-21 00:00:00.000,9163.159654576915,9.122946338645889
2020-07-22 00:00:00.000,9384.379751903267,9.146801857534886
2020-07-23 00:00:00.000,9514.304987626969,9.160551733197673
2020-07-24 00:00:00.000,9589.81771944117,9.1684571603393
2020-07-25 00:00:00.000,9535.93879573746,9.162822971052305
2020-07-26 00:00:00.000,9691.825138917147,9.179038039978073
2020-07-27 00:00:00.000,9925.751397476346,9.202887810244011
2020-07-28 00:00:00.000,10962.258481207355,9.302213605076956
2020-07-29 00:00:00.000,10904.916526918994,9.296969024036878
2020-07-30 00:00:00.000,11093.612240442404,9.314124747817788
2020-07-31 00:00:00.000,11116.307163685275,9.316168423053965
2020-08-01 00:00:00.000,11325.5515272739,9.334816649145464
2020-08-02 00:00:00.000,11812.094307268515,9.376879226853996
2020-08-03 00:00:00.000,11066.306240590267,9.31166029708474
2020-08-04 00:00:00.000,11230.907762749297,9.326424878192181
2020-08-05 00:00:00.000,11181.917508034885,9.32205324434912
2020-08-06 00:00:00.000,11719.26352395155,9.368989221903254
2020-08-07 00:00:00.000,11768.127742240009,9.373150117273344
2020-08-08 00:00:00.000,11571.487980683192,9.356299418719198
2020-08-09 00:00:00.000,11739.131006414418,9.370683070745923
2020-08-10 00:00:00.000,11682.851469154939,9.365877359219825
2020-08-11 00:00:00.000,11862.938012702563,9.381174366384244
2020-08-12 00:00:00.000,11398.671060896633,9.341252053981798
2020-08-13 00:00:00.000,11579.867951602135,9.357023347918803
2020-08-14 00:00:00.000,11817.164038803397,9.377308333137268
2020-08-15 00:00:00.000,11777.391322489924,9.373936982978229
2020-08-16 00:00:00.000,11864.905810156475,9.381340230377038
2020-08-17 00:00:00.000,11901.776488302461,9.384442952689064
2020-08-18 00:00:00.000,12272.465808160425,9.41511347987499
2020-08-19 00:00:00.000,11949.610970628193,9.388454002070592
2020-08-20 00:00:00.000,11733.278970862082,9.370184439742182
2020-08-21 00:00:00.000,11861.83657727968,9.381081515308294
2020-08-22 00:00:00.000,11515.124298729217,9.351416606701886
2020-08-23 00:00:00.000,11676.385305081287,9.36532373117955
2020-08-24 00:00:00.000,11647.928120934363,9.36288359948116
2020-08-25 00:00:00.000,11758.828120368864,9.372359566858766
2020-08-26 00:00:00.000,11350.753473213,9.337039406011252
2020-08-27 00:00:00.000,11465.002564032086,9.347054418931934
2020-08-28 00:00:00.000,11300.398363810944,9.332593257513642
2020-08-29 00:00:00.000,11519.118388160729,9.351763402515912
2020-08-30 00:00:00.000,11481.481823317012,9.34849074022977
2020-08-31 00:00:00.000,11701.004008657852,9.367429929809948
2020-09-01 00:00:00.000,11672.324104943627,9.364975857547025
2020-09-02 00:00:00.000,11895.225345345636,9.383892367101172
2020-09-03 00:00:00.000,11418.254756916149,9.34296864814394
2020-09-04 00:00:00.000,10197.459822768922,9.229893931274065
2020-09-05 00:00:00.000,10484.470392265588,9.25765043106989
2020-09-06 00:00:00.000,10177.789718049991,9.227963146496165
2020-09-07 00:00:00.000,10260.0177277544,9.236009846574573
2020-09-08 00:00:00.000,10359.445216989981,9.245653963896004
2020-09-09 00:00:00.000,10125.014956069688,9.222764369116334
2020-09-10 00:00:00.000,10230.154699360752,9.233094980958485
2020-09-11 00:00:00.000,10342.159391205681,9.243983964866572
2020-09-12 00:00:00.000,10378.223044584596,9.247464951755378
2020-09-13 00:00:00.000,10439.38467226404,9.253340920261323
2020-09-14 00:00:00.000,10328.866065987393,9.242697785128817
2020-09-15 00:00:00.000,10661.096235144483,9.274356528750038
2020-09-16 00:00:00.000,10787.58020807624,9.286150770643415
2020-09-17 00:00:00.000,10952.249969107099,9.301300190768
2020-09-18 00:00:00.000,10937.996396960929,9.299997914501008
2020-09-19 00:00:00.000,10927.150310293275,9.299005825337145
2020-09-20 00:00:00.000,11083.99836119821,9.313257758129936
2020-09-21 00:00:00.000,10923.32666818137,9.29865584284892
2020-09-22 00:00:00.000,10439.522488792423,9.253354121769172
2020-09-23 00:00:00.000,10527.58784673943,9.261754504502758
2020-09-24 00:00:00.000,10223.784106392732,9.232472060039974
2020-09-25 00:00:00.000,10726.530083321983,9.280475398732126
2020-09-26 00:00:00.000,10681.993848113701,9.276314784988083
2020-09-27 00:00:00.000,10743.19287975935,9.28202761249954
2020-09-28 00:00:00.000,10765.300521660893,9.284083325958816
2020-09-29 00:00:00.000,10672.02854425897,9.275381442838762
2020-09-30 00:00:00.000,10837.516586513004,9.29076915156172
2020-10-01 00:00:00.000,10770.881347466415,9.284601600364592
2020-10-02 00:00:00.000,10627.976063963179,9.271245054709608
2020-10-03 00:00:00.000,10572.674843011133,9.266028106737556
2020-10-04 00:00:00.000,10546.65625537982,9.263564146049259
2020-10-05 00:00:00.000,10670.700811335208,9.275257022676435
2020-10-06 00:00:00.000,10784.94940309411,9.285906867397705
2020-10-07 00:00:00.000,10605.95779130622,9.269171177989573
2020-10-08 00:00:00.000,10668.011010796896,9.275004917434565
2020-10-09 00:00:00.000,10888.666546835811,9.295477760939876
2020-10-10 00:00:00.000,11063.2523862591,9.31138429932066
2020-10-11 00:00:00.000,11286.541942043945,9.33136631634165
2020-10-12 00:00:00.000,11377.814876756858,9.339420674898468
2020-10-13 00:00:00.000,11543.183760771468,9.353850391159986
2020-10-14 00:00:00.000,11426.105544220427,9.343655976439402
2020-10-15 00:00:00.000,11435.57243757972,9.344484165333318
2020-10-16 00:00:00.000,11495.584995733887,9.349718327223275
2020-10-17 00:00:00.000,11319.097785677623,9.334246647669017
2020-10-18 00:00:00.000,11365.814131026178,9.338365368655095
2020-10-19 00:00:00.000,11495.899975689872,9.349745726928548
2020-10-20 00:00:00.000,11752.146863919786,9.371791214705492
2020-10-21 00:00:00.000,11908.708923246453,9.385025253723255
2020-10-22 00:00:00.000,12806.435726727443,9.457703114701172
